fips,locality,year,tenure,age,estimate,moe
51036,Charles City County,2010,Owner,60 to 64,368,75
51036,Charles City County,2010,Owner,65 to 74,361,65
51036,Charles City County,2010,Owner,75 to 84,254,51
51036,Charles City County,2010,Owner,85 and over,31,19
51036,Charles City County,2010,Renter,15 to 24,24,15
51036,Charles City County,2010,Renter,25 to 34,48,31
51036,Charles City County,2010,Renter,35 to 44,96,40
51036,Charles City County,2010,Renter,45 to 54,92,40
51036,Charles City County,2010,Renter,55 to 59,36,27
51036,Charles City County,2010,Renter,60 to 64,14,12
51036,Charles City County,2010,Renter,65 to 74,42,35
51036,Charles City County,2010,Renter,75 to 84,51,37
51036,Charles City County,2010,Renter,85 and over,4,6
51036,Charles City County,2011,Owner,15 to 24,6,8
51036,Charles City County,2011,Owner,25 to 34,101,30
51036,Charles City County,2011,Owner,35 to 44,270,67
51036,Charles City County,2011,Owner,45 to 54,621,68
51036,Charles City County,2011,Owner,55 to 59,256,62
51036,Charles City County,2011,Owner,60 to 64,419,69
51036,Charles City County,2011,Owner,65 to 74,435,48
51036,Charles City County,2011,Owner,75 to 84,188,39
51036,Charles City County,2011,Owner,85 and over,43,22
51036,Charles City County,2011,Renter,15 to 24,28,14
51036,Charles City County,2011,Renter,25 to 34,55,26
51036,Charles City County,2011,Renter,35 to 44,96,43
51036,Charles City County,2011,Renter,45 to 54,103,41
51036,Charles City County,2011,Renter,55 to 59,22,20
51036,Charles City County,2011,Renter,60 to 64,16,14
51036,Charles City County,2011,Renter,65 to 74,48,32
51036,Charles City County,2011,Renter,75 to 84,32,22
51036,Charles City County,2011,Renter,85 and over,8,8
51036,Charles City County,2012,Owner,15 to 24,4,6
51036,Charles City County,2012,Owner,25 to 34,124,33
51036,Charles City County,2012,Owner,35 to 44,250,57
51036,Charles City County,2012,Owner,45 to 54,591,63
51036,Charles City County,2012,Owner,55 to 59,220,61
51036,Charles City County,2012,Owner,60 to 64,396,66
51036,Charles City County,2012,Owner,65 to 74,457,53
51036,Charles City County,2012,Owner,75 to 84,184,37
51036,Charles City County,2012,Owner,85 and over,53,24
51036,Charles City County,2012,Renter,15 to 24,24,14
51036,Charles City County,2012,Renter,25 to 34,56,23
51036,Charles City County,2012,Renter,35 to 44,95,34
51036,Charles City County,2012,Renter,45 to 54,130,48
51036,Charles City County,2012,Renter,55 to 59,40,35
51036,Charles City County,2012,Renter,60 to 64,37,30
51036,Charles City County,2012,Renter,65 to 74,73,51
51036,Charles City County,2012,Renter,75 to 84,39,26
51036,Charles City County,2012,Renter,85 and over,4,7
51036,Charles City County,2013,Owner,15 to 24,2,3
51036,Charles City County,2013,Owner,25 to 34,141,42
51036,Charles City County,2013,Owner,35 to 44,242,50
51036,Charles City County,2013,Owner,45 to 54,564,56
51036,Charles City County,2013,Owner,55 to 59,244,52
51036,Charles City County,2013,Owner,60 to 64,366,46
51036,Charles City County,2013,Owner,65 to 74,480,58
51036,Charles City County,2013,Owner,75 to 84,178,42
51036,Charles City County,2013,Owner,85 and over,77,31
51036,Charles City County,2013,Renter,15 to 24,29,20
51036,Charles City County,2013,Renter,25 to 34,80,26
51036,Charles City County,2013,Renter,35 to 44,85,28
51036,Charles City County,2013,Renter,45 to 54,120,44
51036,Charles City County,2013,Renter,55 to 59,82,48
51036,Charles City County,2013,Renter,60 to 64,32,20
51036,Charles City County,2013,Renter,65 to 74,85,46
51036,Charles City County,2013,Renter,75 to 84,37,26
51036,Charles City County,2013,Renter,85 and over,6,8
51036,Charles City County,2014,Owner,15 to 24,12,9
51036,Charles City County,2014,Owner,25 to 34,129,29
51036,Charles City County,2014,Owner,35 to 44,201,41
51036,Charles City County,2014,Owner,45 to 54,479,60
51036,Charles City County,2014,Owner,55 to 59,278,51
51036,Charles City County,2014,Owner,60 to 64,362,54
51036,Charles City County,2014,Owner,65 to 74,522,38
51036,Charles City County,2014,Owner,75 to 84,204,35
51036,Charles City County,2014,Owner,85 and over,92,31
51036,Charles City County,2014,Renter,15 to 24,26,19
51036,Charles City County,2014,Renter,25 to 34,71,25
51036,Charles City County,2014,Renter,35 to 44,94,31
51036,Charles City County,2014,Renter,45 to 54,146,43
51036,Charles City County,2014,Renter,55 to 59,76,42
51036,Charles City County,2014,Renter,60 to 64,30,21
51036,Charles City County,2014,Renter,65 to 74,69,42
51036,Charles City County,2014,Renter,75 to 84,32,22
51036,Charles City County,2014,Renter,85 and over,9,11
51036,Charles City County,2015,Owner,15 to 24,8,9
51036,Charles City County,2015,Owner,25 to 34,141,32
51036,Charles City County,2015,Owner,35 to 44,213,40
51036,Charles City County,2015,Owner,45 to 54,481,58
51036,Charles City County,2015,Owner,55 to 59,310,58
51036,Charles City County,2015,Owner,60 to 64,338,55
51036,Charles City County,2015,Owner,65 to 74,533,43
51036,Charles City County,2015,Owner,75 to 84,229,38
51036,Charles City County,2015,Owner,85 and over,91,26
51036,Charles City County,2015,Renter,15 to 24,39,26
51036,Charles City County,2015,Renter,25 to 34,72,26
51036,Charles City County,2015,Renter,35 to 44,68,24
51036,Charles City County,2015,Renter,45 to 54,160,45
51036,Charles City County,2015,Renter,55 to 59,74,47
51036,Charles City County,2015,Renter,60 to 64,45,26
51036,Charles City County,2015,Renter,65 to 74,55,32
51036,Charles City County,2015,Renter,75 to 84,16,12
51036,Charles City County,2015,Renter,85 and over,10,12
51036,Charles City County,2016,Owner,15 to 24,7,7
51036,Charles City County,2016,Owner,25 to 34,154,38
51036,Charles City County,2016,Owner,35 to 44,211,38
51036,Charles City County,2016,Owner,45 to 54,484,59
51036,Charles City County,2016,Owner,55 to 59,307,57
51036,Charles City County,2016,Owner,60 to 64,308,52
51036,Charles City County,2016,Owner,65 to 74,549,49
51036,Charles City County,2016,Owner,75 to 84,246,41
51036,Charles City County,2016,Owner,85 and over,84,28
51036,Charles City County,2016,Renter,15 to 24,32,19
51036,Charles City County,2016,Renter,25 to 34,55,23
51036,Charles City County,2016,Renter,35 to 44,76,26
51036,Charles City County,2016,Renter,45 to 54,137,47
51036,Charles City County,2016,Renter,55 to 59,85,42
51036,Charles City County,2016,Renter,60 to 64,41,27
51036,Charles City County,2016,Renter,65 to 74,45,30
51036,Charles City County,2016,Renter,75 to 84,24,17
51036,Charles City County,2016,Renter,85 and over,9,11
51036,Charles City County,2017,Owner,15 to 24,9,9
51036,Charles City County,2017,Owner,25 to 34,128,41
51036,Charles City County,2017,Owner,35 to 44,235,44
51036,Charles City County,2017,Owner,45 to 54,489,54
51036,Charles City County,2017,Owner,55 to 59,307,52
51036,Charles City County,2017,Owner,60 to 64,321,49
51036,Charles City County,2017,Owner,65 to 74,577,41
51036,Charles City County,2017,Owner,75 to 84,271,42
51036,Charles City County,2017,Owner,85 and over,78,26
51036,Charles City County,2017,Renter,15 to 24,42,20
51036,Charles City County,2017,Renter,25 to 34,54,23
51036,Charles City County,2017,Renter,35 to 44,65,25
51036,Charles City County,2017,Renter,45 to 54,140,37
51036,Charles City County,2017,Renter,55 to 59,83,44
51036,Charles City County,2017,Renter,60 to 64,34,24
51036,Charles City County,2017,Renter,65 to 74,21,12
51036,Charles City County,2017,Renter,75 to 84,33,20
51036,Charles City County,2017,Renter,85 and over,12,13
51036,Charles City County,2018,Owner,15 to 24,8,9
51036,Charles City County,2018,Owner,25 to 34,115,29
51036,Charles City County,2018,Owner,35 to 44,233,39
51036,Charles City County,2018,Owner,45 to 54,476,69
51036,Charles City County,2018,Owner,55 to 59,277,42
51036,Charles City County,2018,Owner,60 to 64,330,50
51036,Charles City County,2018,Owner,65 to 74,570,48
51036,Charles City County,2018,Owner,75 to 84,304,44
51036,Charles City County,2018,Owner,85 and over,74,26
51036,Charles City County,2018,Renter,15 to 24,44,20
51036,Charles City County,2018,Renter,25 to 34,59,29
51036,Charles City County,2018,Renter,35 to 44,60,24
51036,Charles City County,2018,Renter,45 to 54,146,41
51036,Charles City County,2018,Renter,55 to 59,46,23
51036,Charles City County,2018,Renter,60 to 64,36,22
51036,Charles City County,2018,Renter,65 to 74,42,30
51036,Charles City County,2018,Renter,75 to 84,32,22
51036,Charles City County,2018,Renter,85 and over,4,7
51036,Charles City County,2019,Owner,15 to 24,0,17
51036,Charles City County,2019,Owner,25 to 34,127,34
51036,Charles City County,2019,Owner,35 to 44,205,42
51036,Charles City County,2019,Owner,45 to 54,509,55
51036,Charles City County,2019,Owner,55 to 59,294,51
51036,Charles City County,2019,Owner,60 to 64,318,53
51036,Charles City County,2019,Owner,65 to 74,574,53
51036,Charles City County,2019,Owner,75 to 84,328,44
51036,Charles City County,2019,Owner,85 and over,75,25
51036,Charles City County,2019,Renter,15 to 24,43,19
51036,Charles City County,2019,Renter,25 to 34,74,29
51036,Charles City County,2019,Renter,35 to 44,72,28
51036,Charles City County,2019,Renter,45 to 54,98,31
51036,Charles City County,2019,Renter,55 to 59,45,26
51036,Charles City County,2019,Renter,60 to 64,39,26
51036,Charles City County,2019,Renter,65 to 74,50,36
51036,Charles City County,2019,Renter,75 to 84,34,21
51036,Charles City County,2019,Renter,85 and over,11,14
51036,Charles City County,2020,Owner,15 to 24,6,12
51036,Charles City County,2020,Owner,25 to 34,142,40
51036,Charles City County,2020,Owner,35 to 44,251,46
51036,Charles City County,2020,Owner,45 to 54,451,59
51036,Charles City County,2020,Owner,55 to 59,282,51
51036,Charles City County,2020,Owner,60 to 64,324,50
51036,Charles City County,2020,Owner,65 to 74,652,45
51036,Charles City County,2020,Owner,75 to 84,349,42
51036,Charles City County,2020,Owner,85 and over,74,25
51036,Charles City County,2020,Renter,15 to 24,44,22
51036,Charles City County,2020,Renter,25 to 34,75,31
51036,Charles City County,2020,Renter,35 to 44,83,32
51036,Charles City County,2020,Renter,45 to 54,96,32
51036,Charles City County,2020,Renter,55 to 59,49,28
51036,Charles City County,2020,Renter,60 to 64,44,27
51036,Charles City County,2020,Renter,65 to 74,35,27
51036,Charles City County,2020,Renter,75 to 84,32,19
51036,Charles City County,2020,Renter,85 and over,9,13
51036,Charles City County,2021,Owner,15 to 24,5,12
51036,Charles City County,2021,Owner,25 to 34,124,34
51036,Charles City County,2021,Owner,35 to 44,278,53
51036,Charles City County,2021,Owner,45 to 54,406,55
51036,Charles City County,2021,Owner,55 to 59,340,63
51036,Charles City County,2021,Owner,60 to 64,305,46
51036,Charles City County,2021,Owner,65 to 74,606,50
51036,Charles City County,2021,Owner,75 to 84,339,52
51036,Charles City County,2021,Owner,85 and over,78,28
51036,Charles City County,2021,Renter,15 to 24,25,15
51036,Charles City County,2021,Renter,25 to 34,66,26
51036,Charles City County,2021,Renter,35 to 44,56,24
51036,Charles City County,2021,Renter,45 to 54,98,31
51036,Charles City County,2021,Renter,55 to 59,42,27
51036,Charles City County,2021,Renter,60 to 64,50,36
51036,Charles City County,2021,Renter,65 to 74,64,35
51036,Charles City County,2021,Renter,75 to 84,43,27
51036,Charles City County,2021,Renter,85 and over,7,7
51037,Charlotte County,2010,Owner,15 to 24,11,14
51037,Charlotte County,2010,Owner,25 to 34,269,108
51037,Charlotte County,2010,Owner,35 to 44,435,108
51037,Charlotte County,2010,Owner,45 to 54,796,157
51037,Charlotte County,2010,Owner,55 to 59,362,103
51037,Charlotte County,2010,Owner,60 to 64,448,108
51037,Charlotte County,2010,Owner,65 to 74,630,101
51037,Charlotte County,2010,Owner,75 to 84,328,97
51037,Charlotte County,2010,Owner,85 and over,161,69
51037,Charlotte County,2010,Renter,15 to 24,15,16
51037,Charlotte County,2010,Renter,25 to 34,181,80
51037,Charlotte County,2010,Renter,35 to 44,212,75
51037,Charlotte County,2010,Renter,45 to 54,202,88
51037,Charlotte County,2010,Renter,55 to 59,92,54
51037,Charlotte County,2010,Renter,60 to 64,49,33
51037,Charlotte County,2010,Renter,65 to 74,180,76
51037,Charlotte County,2010,Renter,75 to 84,35,27
51037,Charlotte County,2010,Renter,85 and over,9,11
51037,Charlotte County,2011,Owner,15 to 24,5,9
51037,Charlotte County,2011,Owner,25 to 34,226,69
51037,Charlotte County,2011,Owner,35 to 44,442,101
51037,Charlotte County,2011,Owner,45 to 54,801,123
51037,Charlotte County,2011,Owner,55 to 59,377,104
51037,Charlotte County,2011,Owner,60 to 64,471,104
51037,Charlotte County,2011,Owner,65 to 74,655,123
51037,Charlotte County,2011,Owner,75 to 84,356,103
51037,Charlotte County,2011,Owner,85 and over,180,100
51037,Charlotte County,2011,Renter,15 to 24,38,36
51037,Charlotte County,2011,Renter,25 to 34,203,94
51037,Charlotte County,2011,Renter,35 to 44,213,103
51037,Charlotte County,2011,Renter,45 to 54,230,98
51037,Charlotte County,2011,Renter,55 to 59,58,43
51037,Charlotte County,2011,Renter,60 to 64,45,28
51037,Charlotte County,2011,Renter,65 to 74,197,80
51037,Charlotte County,2011,Renter,75 to 84,30,19
51037,Charlotte County,2011,Renter,85 and over,7,9
51037,Charlotte County,2012,Owner,15 to 24,50,43
51037,Charlotte County,2012,Owner,25 to 34,203,68
51037,Charlotte County,2012,Owner,35 to 44,440,115
51037,Charlotte County,2012,Owner,45 to 54,812,123
51037,Charlotte County,2012,Owner,55 to 59,408,116
51037,Charlotte County,2012,Owner,60 to 64,492,106
51037,Charlotte County,2012,Owner,65 to 74,649,81
51037,Charlotte County,2012,Owner,75 to 84,387,77
51037,Charlotte County,2012,Owner,85 and over,180,71
51037,Charlotte County,2012,Renter,15 to 24,64,53
51037,Charlotte County,2012,Renter,25 to 34,209,74
51037,Charlotte County,2012,Renter,35 to 44,254,106
51037,Charlotte County,2012,Renter,45 to 54,278,110
51037,Charlotte County,2012,Renter,55 to 59,78,45
51037,Charlotte County,2012,Renter,60 to 64,76,43
51037,Charlotte County,2012,Renter,65 to 74,172,62
51037,Charlotte County,2012,Renter,75 to 84,25,16
51037,Charlotte County,2012,Renter,85 and over,26,18
51037,Charlotte County,2013,Owner,15 to 24,71,52
51037,Charlotte County,2013,Owner,25 to 34,148,58
51037,Charlotte County,2013,Owner,35 to 44,371,95
51037,Charlotte County,2013,Owner,45 to 54,829,113
51037,Charlotte County,2013,Owner,55 to 59,345,94
51037,Charlotte County,2013,Owner,60 to 64,447,102
51037,Charlotte County,2013,Owner,65 to 74,686,83
51037,Charlotte County,2013,Owner,75 to 84,434,86
51037,Charlotte County,2013,Owner,85 and over,138,46
51037,Charlotte County,2013,Renter,15 to 24,103,55
51037,Charlotte County,2013,Renter,25 to 34,240,102
51037,Charlotte County,2013,Renter,35 to 44,292,111
51037,Charlotte County,2013,Renter,45 to 54,283,97
51037,Charlotte County,2013,Renter,55 to 59,92,49
51037,Charlotte County,2013,Renter,60 to 64,83,45
51037,Charlotte County,2013,Renter,65 to 74,129,53
51037,Charlotte County,2013,Renter,75 to 84,26,17
51037,Charlotte County,2013,Renter,85 and over,34,27
51037,Charlotte County,2014,Owner,15 to 24,71,58
51037,Charlotte County,2014,Owner,25 to 34,133,61
51037,Charlotte County,2014,Owner,35 to 44,385,92
51037,Charlotte County,2014,Owner,45 to 54,770,114
51037,Charlotte County,2014,Owner,55 to 59,326,84
51037,Charlotte County,2014,Owner,60 to 64,422,96
51037,Charlotte County,2014,Owner,65 to 74,713,85
51037,Charlotte County,2014,Owner,75 to 84,459,83
51037,Charlotte County,2014,Owner,85 and over,137,56
51037,Charlotte County,2014,Renter,15 to 24,90,45
51037,Charlotte County,2014,Renter,25 to 34,217,93
51037,Charlotte County,2014,Renter,35 to 44,307,107
51037,Charlotte County,2014,Renter,45 to 54,275,81
51037,Charlotte County,2014,Renter,55 to 59,97,45
51037,Charlotte County,2014,Renter,60 to 64,55,33
51037,Charlotte County,2014,Renter,65 to 74,113,48
51037,Charlotte County,2014,Renter,75 to 84,60,37
51037,Charlotte County,2014,Renter,85 and over,61,41
51037,Charlotte County,2015,Owner,15 to 24,61,56
51037,Charlotte County,2015,Owner,25 to 34,153,62
51037,Charlotte County,2015,Owner,35 to 44,338,93
51037,Charlotte County,2015,Owner,45 to 54,688,109
51037,Charlotte County,2015,Owner,55 to 59,313,86
51037,Charlotte County,2015,Owner,60 to 64,433,102
51037,Charlotte County,2015,Owner,65 to 74,720,80
51037,Charlotte County,2015,Owner,75 to 84,405,81
51037,Charlotte County,2015,Owner,85 and over,170,57
51037,Charlotte County,2015,Renter,15 to 24,102,56
51037,Charlotte County,2015,Renter,25 to 34,221,83
51037,Charlotte County,2015,Renter,35 to 44,302,91
51037,Charlotte County,2015,Renter,45 to 54,362,105
51037,Charlotte County,2015,Renter,55 to 59,87,49
51037,Charlotte County,2015,Renter,60 to 64,68,42
51037,Charlotte County,2015,Renter,65 to 74,133,60
51037,Charlotte County,2015,Renter,75 to 84,98,59
51037,Charlotte County,2015,Renter,85 and over,69,41
51037,Charlotte County,2016,Owner,15 to 24,57,44
51037,Charlotte County,2016,Owner,25 to 34,128,60
51037,Charlotte County,2016,Owner,35 to 44,297,94
51037,Charlotte County,2016,Owner,45 to 54,654,123
51037,Charlotte County,2016,Owner,55 to 59,349,85
51037,Charlotte County,2016,Owner,60 to 64,438,114
51037,Charlotte County,2016,Owner,65 to 74,700,112
51037,Charlotte County,2016,Owner,75 to 84,346,92
51037,Charlotte County,2016,Owner,85 and over,185,63
51037,Charlotte County,2016,Renter,15 to 24,72,51
51037,Charlotte County,2016,Renter,25 to 34,272,93
51037,Charlotte County,2016,Renter,35 to 44,309,102
51037,Charlotte County,2016,Renter,45 to 54,360,111
51037,Charlotte County,2016,Renter,55 to 59,77,40
51037,Charlotte County,2016,Renter,60 to 64,72,46
51037,Charlotte County,2016,Renter,65 to 74,134,59
51037,Charlotte County,2016,Renter,75 to 84,79,51
51037,Charlotte County,2016,Renter,85 and over,65,33
51037,Charlotte County,2017,Owner,15 to 24,26,23
51037,Charlotte County,2017,Owner,25 to 34,158,60
51037,Charlotte County,2017,Owner,35 to 44,275,79
51037,Charlotte County,2017,Owner,45 to 54,687,129
51037,Charlotte County,2017,Owner,55 to 59,363,103
51037,Charlotte County,2017,Owner,60 to 64,452,104
51037,Charlotte County,2017,Owner,65 to 74,757,116
51037,Charlotte County,2017,Owner,75 to 84,343,80
51037,Charlotte County,2017,Owner,85 and over,137,50
51037,Charlotte County,2017,Renter,15 to 24,44,33
51037,Charlotte County,2017,Renter,25 to 34,244,80
51037,Charlotte County,2017,Renter,35 to 44,285,86
